employee_id,job_role,years_experience,education_level,country,industry,company_size,remote_work_type,team_size,salary_usd_k,primary_ai_tool,ai_tools_used_per_day,hours_with_ai_assistance_daily,ai_replaces_my_tasks_pct,ai_adoption_stage,weekly_ai_upskilling_hrs,productivity_score,burnout_score,job_satisfaction_1_5,fear_of_ai_replacement,attrition_risk
EMP0529,ML Engineer,18,Master,UK,Consulting,Mid (200-1000),Hybrid,23,194,Midjourney,5,5.1,55,Experimenting,5.5,77,58,2.7,Medium,Medium
EMP0530,Software Engineer,7,Bachelor,Australia,SaaS,Large (1000-5000),Fully Remote,24,230,Claude,5,4.5,5,Optimizing,7.4,46,38,3.1,Medium,Medium
EMP0531,Cloud Architect,15,Bootcamp,Singapore,Gaming,Large (1000-5000),Hybrid,25,68,Midjourney,6,1.2,31,Optimizing,4.1,55,41,3.8,Medium,Low
EMP0532,Prompt Engineer,11,Bootcamp,India,Fintech,Large (1000-5000),Hybrid,36,189,Notion AI,1,3.8,71,Experimenting,10.0,42,71,1.9,Low,Medium
EMP0533,DevOps Engineer,18,Bachelor,France,SaaS,Enterprise (5000+),Fully Remote,11,112,GitHub Copilot,5,8.0,16,Integrating,3.0,51,58,3.6,Low,Low
EMP0534,Backend Engineer,12,PhD,Singapore,Healthtech,Large (1000-5000),Hybrid,9,127,Notion AI,3,6.8,34,AI-First,9.8,51,44,4.1,Medium,Low
EMP0535,Cloud Architect,6,PhD,Singapore,E-commerce,Startup (<50),On-site,49,145,Gemini,4,7.2,13,Integrating,2.0,62,48,3.8,High,Medium
EMP0536,ML Engineer,13,Master,Canada,EdTech,Large (1000-5000),Fully Remote,49,186,Gemini,3,6.7,57,Integrating,1.1,69,56,2.8,Low,Medium
EMP0537,Data Scientist,16,Bootcamp,Singapore,Automotive,Enterprise (5000+),Hybrid,13,77,Midjourney,6,1.3,65,Integrating,7.5,64,54,2.9,Medium,Medium
EMP0538,Cloud Architect,18,PhD,Australia,Cybersecurity,Large (1000-5000),Fully Remote,30,134,Midjourney,6,2.2,58,Integrating,7.0,55,51,3.1,High,Medium
EMP0539,Software Engineer,10,PhD,Canada,E-commerce,Mid (200-1000),Fully Remote,30,78,Notion AI,2,0.5,41,AI-First,8.1,69,67,3.3,Low,Low
EMP0540,Software Engineer,8,Bootcamp,Brazil,Consulting,Mid (200-1000),Fully Remote,24,182,Cursor,7,2.8,69,AI-First,3.4,43,59,2.2,Low,Medium
EMP0541,Data Scientist,18,Self-taught,Netherlands,E-commerce,Enterprise (5000+),Fully Remote,27,93,Midjourney,5,1.3,46,Optimizing,9.3,66,45,3.7,High,Medium
EMP0542,Prompt Engineer,1,PhD,Singapore,Automotive,Startup (<50),On-site,38,199,GitHub Copilot,7,4.0,53,Integrating,1.2,53,68,2.3,Low,Medium
EMP0543,AI Researcher,8,Bachelor,USA,Fintech,Startup (<50),Fully Remote,33,149,ChatGPT,7,5.6,8,Integrating,0.3,63,45,3.3,Low,Low
EMP0544,Cloud Architect,6,Master,UK,Healthtech,Small (50-200),Hybrid,39,151,Cursor,5,7.1,68,Integrating,3.0,65,52,3.6,Medium,Low
EMP0545,Data Scientist,5,PhD,Singapore,EdTech,Enterprise (5000+),Fully Remote,7,213,ChatGPT,5,6.1,55,AI-First,8.0,43,57,2.3,Medium,Low
EMP0546,Software Engineer,15,PhD,Brazil,Consulting,Large (1000-5000),On-site,9,228,Notion AI,6,7.5,76,Optimizing,6.7,63,72,2.5,High,Medium
EMP0547,Software Engineer,15,Self-taught,Germany,Consulting,Enterprise (5000+),Hybrid,18,91,Claude,5,0.9,64,Integrating,4.4,62,54,3.1,Medium,Medium
EMP0548,Backend Engineer,2,Bachelor,France,Media,Small (50-200),Hybrid,13,201,Perplexity,1,0.6,35,Experimenting,2.6,66,49,3.3,Medium,Low
EMP0549,AI Ethics Officer,1,Master,France,Gaming,Enterprise (5000+),Fully Remote,23,240,GitHub Copilot,1,5.5,76,Integrating,0.6,79,65,2.8,Medium,Medium
EMP0550,Prompt Engineer,11,PhD,Brazil,Fintech,Enterprise (5000+),Hybrid,15,74,Cursor,4,2.7,62,AI-First,3.4,42,54,3.5,High,Medium
EMP0551,Cloud Architect,10,Master,Germany,Consulting,Small (50-200),Fully Remote,35,237,Notion AI,5,2.4,8,Integrating,4.6,74,25,3.9,Low,Low
EMP0552,Cloud Architect,18,Bootcamp,France,Gaming,Startup (<50),On-site,20,76,Gemini,2,3.0,26,Experimenting,6.9,53,56,3.3,Low,Medium
EMP0553,ML Engineer,18,PhD,France,Consulting,Large (1000-5000),Hybrid,7,117,Cursor,4,2.5,7,Experimenting,6.5,49,34,4.0,High,Medium
EMP0554,Data Scientist,17,PhD,France,Healthtech,Small (50-200),Hybrid,19,100,Claude,6,4.3,51,Integrating,9.5,65,46,3.6,High,Medium
EMP0555,ML Engineer,8,Bootcamp,Brazil,Gaming,Mid (200-1000),Hybrid,37,150,Gemini,5,3.8,42,AI-First,1.0,46,71,2.9,Low,Medium
EMP0556,Data Scientist,15,Self-taught,Netherlands,Automotive,Startup (<50),Fully Remote,38,153,Cursor,1,4.3,37,AI-First,3.4,39,63,3.0,Low,Medium
EMP0557,Data Analyst,8,PhD,UK,Media,Mid (200-1000),Hybrid,39,216,Notion AI,2,5.5,52,AI-First,4.8,36,53,3.2,Medium,Low
EMP0558,Software Engineer,17,Master,Brazil,Healthtech,Startup (<50),Hybrid,16,48,Gemini,4,3.4,69,Optimizing,6.7,63,42,3.0,Low,Low
EMP0559,AI Ethics Officer,12,Bachelor,Germany,Automotive,Large (1000-5000),Hybrid,39,58,Midjourney,2,2.4,30,Integrating,5.0,57,38,4.4,Medium,Low
EMP0560,Backend Engineer,8,Master,Singapore,EdTech,Large (1000-5000),Hybrid,41,160,Gemini,5,1.7,12,Integrating,9.1,51,49,4.2,Low,Low
EMP0561,AI Ethics Officer,14,Self-taught,Netherlands,Fintech,Enterprise (5000+),Fully Remote,10,144,Cursor,3,3.1,54,Integrating,6.1,71,53,3.1,Low,Medium
EMP0562,AI Ethics Officer,4,Bachelor,Netherlands,Fintech,Mid (200-1000),Fully Remote,7,195,Gemini,2,6.1,42,Optimizing,0.4,47,44,3.8,Medium,Low
EMP0563,AI Ethics Officer,1,Master,Singapore,Cybersecurity,Startup (<50),On-site,3,119,GitHub Copilot,2,6.2,14,Integrating,1.1,66,52,3.0,High,High
EMP0564,ML Engineer,1,Master,USA,Cybersecurity,Large (1000-5000),Hybrid,17,65,Midjourney,6,5.5,46,Optimizing,7.5,63,53,2.9,Medium,Medium
EMP0565,Data Scientist,19,Bootcamp,Canada,Gaming,Small (50-200),Hybrid,2,205,Midjourney,1,2.3,41,Experimenting,7.2,45,41,3.7,Medium,Low
EMP0566,Frontend Engineer,16,Self-taught,UK,Fintech,Large (1000-5000),On-site,31,79,Claude,5,4.9,30,Integrating,1.5,58,44,4.9,High,Low
EMP0567,Data Analyst,14,Bootcamp,UK,Gaming,Small (50-200),Fully Remote,49,64,Midjourney,2,4.8,16,Optimizing,0.6,41,54,4.0,Medium,Low
EMP0568,DevOps Engineer,16,Bachelor,USA,Cybersecurity,Startup (<50),On-site,34,138,ChatGPT,5,4.1,53,AI-First,5.8,62,58,3.8,Medium,Low
EMP0569,AI Ethics Officer,5,Bootcamp,Canada,EdTech,Large (1000-5000),On-site,2,157,GitHub Copilot,1,4.6,18,Integrating,6.4,52,32,4.2,Medium,Low
EMP0570,AI Researcher,9,Self-taught,UK,Consulting,Large (1000-5000),On-site,40,108,Claude,6,4.2,50,Experimenting,1.4,67,56,2.7,Low,Medium
EMP0571,ML Engineer,2,PhD,Germany,Automotive,Startup (<50),On-site,17,110,ChatGPT,5,4.7,39,AI-First,4.7,68,51,3.8,Medium,Medium
EMP0572,Prompt Engineer,18,PhD,India,E-commerce,Large (1000-5000),Fully Remote,18,190,Gemini,7,5.9,33,Optimizing,3.1,65,48,2.0,Medium,Medium
EMP0573,Backend Engineer,6,Bachelor,India,Gaming,Small (50-200),Fully Remote,49,128,Perplexity,1,1.3,16,Integrating,9.3,37,34,4.1,Low,Low
EMP0574,DevOps Engineer,9,PhD,UK,EdTech,Large (1000-5000),Hybrid,49,104,ChatGPT,1,6.1,48,Integrating,2.2,61,49,3.9,Low,Low
EMP0575,Frontend Engineer,1,Bootcamp,Australia,Automotive,Mid (200-1000),Fully Remote,39,189,Claude,4,1.5,70,Integrating,7.3,58,48,3.5,Low,Low
EMP0576,AI Researcher,9,Bachelor,UK,Fintech,Enterprise (5000+),Fully Remote,19,103,Midjourney,6,1.0,6,Integrating,5.2,43,36,4.6,Medium,Low
EMP0577,Frontend Engineer,16,Self-taught,Singapore,Consulting,Small (50-200),Hybrid,23,235,GitHub Copilot,6,7.8,63,AI-First,0.1,65,62,2.2,Low,Medium
EMP0578,DevOps Engineer,13,Bachelor,Singapore,Automotive,Mid (200-1000),Fully Remote,23,97,Perplexity,7,7.7,21,Experimenting,5.2,67,56,3.9,Low,Low
EMP0579,AI Ethics Officer,9,Bachelor,Canada,Media,Startup (<50),On-site,36,195,Claude,5,1.0,14,Experimenting,1.0,56,29,4.0,High,Medium
EMP0580,AI Researcher,13,Master,France,Cybersecurity,Small (50-200),On-site,32,151,ChatGPT,3,3.8,22,Experimenting,6.6,54,49,4.1,Medium,Low
EMP0581,Frontend Engineer,9,Master,Netherlands,Automotive,Enterprise (5000+),On-site,41,162,Perplexity,7,1.9,26,Integrating,5.7,58,52,3.8,Low,Low
EMP0582,Backend Engineer,11,Bachelor,Germany,E-commerce,Enterprise (5000+),Hybrid,28,245,ChatGPT,4,4.1,62,Experimenting,0.1,62,56,3.9,Medium,Low
EMP0583,Data Scientist,4,PhD,USA,EdTech,Startup (<50),On-site,37,136,Notion AI,6,6.7,57,Experimenting,2.0,63,64,3.4,Low,Low
EMP0584,Software Engineer,2,Master,UK,Consulting,Startup (<50),On-site,5,235,Claude,1,7.6,5,Experimenting,7.8,42,51,3.6,Medium,Low
EMP0585,Data Scientist,6,Self-taught,France,Healthtech,Small (50-200),Hybrid,6,145,Perplexity,6,5.3,65,Experimenting,2.8,78,56,3.8,Medium,Low
EMP0586,DevOps Engineer,14,Bootcamp,France,Automotive,Large (1000-5000),Fully Remote,26,242,Cursor,7,3.2,35,Integrating,5.0,57,51,3.3,Medium,Low
EMP0587,ML Engineer,4,Master,Germany,SaaS,Startup (<50),On-site,32,43,Cursor,3,5.0,35,Experimenting,3.1,28,32,4.2,Medium,Low
EMP0588,Software Engineer,6,Bachelor,USA,E-commerce,Large (1000-5000),On-site,15,168,Claude,2,2.8,70,Optimizing,9.2,49,35,3.8,Low,Low
EMP0589,Data Analyst,19,PhD,Singapore,E-commerce,Mid (200-1000),Hybrid,31,65,Cursor,2,7.3,23,Integrating,5.4,64,48,3.1,Medium,Low
EMP0590,Backend Engineer,6,Bootcamp,Brazil,SaaS,Enterprise (5000+),Fully Remote,48,72,Claude,6,7.0,57,Experimenting,7.0,59,66,3.1,Low,Medium
EMP0591,Data Analyst,2,Master,Germany,Media,Large (1000-5000),Hybrid,13,248,Midjourney,6,4.7,78,Integrating,0.8,45,62,3.0,Low,Medium
EMP0592,AI Researcher,18,PhD,France,Healthtech,Enterprise (5000+),Fully Remote,28,66,Perplexity,4,2.9,26,AI-First,0.4,47,49,4.0,High,Medium
EMP0593,Cloud Architect,13,PhD,India,Cybersecurity,Large (1000-5000),On-site,46,81,Claude,6,2.7,27,AI-First,2.6,51,33,3.8,Medium,Low
EMP0594,Software Engineer,9,PhD,UK,EdTech,Mid (200-1000),On-site,25,236,Gemini,3,0.8,19,Experimenting,3.1,50,44,3.2,High,Medium
EMP0595,Data Analyst,19,Bachelor,Canada,Consulting,Startup (<50),Fully Remote,31,110,GitHub Copilot,6,6.6,30,Optimizing,6.9,59,65,3.5,Low,Medium
EMP0596,Data Analyst,13,Self-taught,India,EdTech,Mid (200-1000),Hybrid,19,103,GitHub Copilot,5,3.9,7,Integrating,5.7,64,34,3.9,Medium,Low
EMP0597,Frontend Engineer,11,PhD,France,Healthtech,Startup (<50),Fully Remote,15,64,Gemini,7,2.9,24,Experimenting,3.7,65,49,3.0,Low,Low
EMP0598,Data Scientist,1,Bootcamp,Netherlands,EdTech,Startup (<50),Hybrid,20,111,ChatGPT,3,4.0,44,Integrating,6.5,57,51,4.0,Medium,Low
EMP0599,Frontend Engineer,7,Master,Australia,SaaS,Enterprise (5000+),Fully Remote,23,144,ChatGPT,4,6.6,43,Integrating,1.6,75,59,3.5,Low,Low
EMP0600,Software Engineer,15,Bootcamp,USA,E-commerce,Mid (200-1000),Hybrid,27,171,ChatGPT,5,1.4,76,Integrating,0.6,68,68,3.7,Low,Medium
EMP0601,Software Engineer,1,Bachelor,Singapore,EdTech,Large (1000-5000),Fully Remote,8,51,Notion AI,5,6.9,22,Optimizing,8.5,67,53,3.1,Low,Medium
EMP0602,DevOps Engineer,12,Bachelor,UK,Gaming,Mid (200-1000),Fully Remote,29,97,Perplexity,7,7.2,45,Optimizing,5.6,45,64,2.6,Medium,Medium
EMP0603,Frontend Engineer,7,Bootcamp,Canada,Automotive,Enterprise (5000+),Hybrid,39,134,ChatGPT,2,7.6,74,Experimenting,6.5,46,57,2.6,Low,Medium
EMP0604,Product Manager,15,Self-taught,Brazil,Healthtech,Startup (<50),Fully Remote,6,178,Midjourney,3,3.5,31,Integrating,3.1,40,52,3.0,High,Medium
EMP0605,Prompt Engineer,19,Bachelor,Singapore,Media,Enterprise (5000+),Hybrid,37,140,Gemini,7,2.1,19,Integrating,3.7,56,52,3.1,Low,Medium
EMP0606,Data Scientist,1,Bachelor,UK,Gaming,Small (50-200),Fully Remote,19,147,GitHub Copilot,5,3.3,41,Integrating,0.8,67,41,4.0,Low,Low
EMP0607,Software Engineer,17,Bootcamp,Brazil,SaaS,Small (50-200),Hybrid,15,98,Gemini,4,3.0,62,AI-First,8.6,54,52,2.8,Medium,Low
EMP0608,DevOps Engineer,17,Bachelor,Canada,Fintech,Large (1000-5000),On-site,49,156,GitHub Copilot,7,1.8,9,Optimizing,5.9,74,41,3.3,High,Medium
EMP0609,Cloud Architect,3,Self-taught,France,SaaS,Enterprise (5000+),On-site,24,203,ChatGPT,2,5.1,77,AI-First,0.8,60,66,3.6,Low,Medium
EMP0610,Frontend Engineer,12,Self-taught,Australia,Media,Large (1000-5000),On-site,15,148,Midjourney,5,4.1,11,Optimizing,8.0,60,30,2.5,Low,Low
EMP0611,Data Scientist,6,Self-taught,India,Media,Large (1000-5000),On-site,33,61,Claude,7,7.0,45,Integrating,4.4,74,58,3.3,High,Medium
EMP0612,Cloud Architect,11,Master,India,Gaming,Small (50-200),Fully Remote,6,104,Claude,3,0.7,14,Integrating,7.7,69,32,3.3,Low,Low
EMP0613,Frontend Engineer,3,Self-taught,France,Automotive,Large (1000-5000),Fully Remote,23,89,Cursor,2,5.3,66,Integrating,0.1,58,52,2.9,Medium,Low
EMP0614,Data Analyst,8,Self-taught,Singapore,Healthtech,Small (50-200),Hybrid,29,43,ChatGPT,3,6.2,30,Integrating,0.3,58,62,3.6,Low,Medium
EMP0615,Cloud Architect,14,Master,France,Cybersecurity,Startup (<50),On-site,44,239,ChatGPT,3,6.2,72,Optimizing,1.7,62,64,2.9,Medium,Medium
EMP0616,DevOps Engineer,14,PhD,France,E-commerce,Enterprise (5000+),On-site,13,219,Gemini,3,7.1,28,Integrating,2.1,41,60,4.3,Low,Low
EMP0617,Data Scientist,10,Bachelor,UK,Gaming,Large (1000-5000),Fully Remote,19,141,Midjourney,7,6.0,45,Integrating,7.6,62,46,3.8,Medium,Low
EMP0618,AI Ethics Officer,2,Self-taught,UK,Media,Small (50-200),Fully Remote,37,82,Midjourney,2,7.5,69,Optimizing,7.1,53,70,2.3,High,High
EMP0619,AI Researcher,14,Bachelor,Canada,Fintech,Mid (200-1000),Fully Remote,32,144,Notion AI,7,3.0,21,AI-First,6.2,60,50,3.6,High,Medium
EMP0620,AI Researcher,9,Bootcamp,Australia,Consulting,Large (1000-5000),Hybrid,14,213,Gemini,7,4.3,28,Integrating,8.8,56,45,4.1,Medium,Low
EMP0621,Data Scientist,3,Bachelor,UK,Media,Startup (<50),Hybrid,21,43,Midjourney,7,0.6,31,Optimizing,2.5,73,36,4.1,High,Medium
EMP0622,Cloud Architect,8,Master,Canada,Automotive,Startup (<50),Fully Remote,46,180,Perplexity,5,0.6,11,Experimenting,9.0,61,24,4.1,Low,Low
EMP0623,Frontend Engineer,16,Bachelor,Netherlands,Automotive,Mid (200-1000),Hybrid,37,205,Perplexity,6,2.3,77,Integrating,9.1,64,50,2.5,Low,Medium
EMP0624,DevOps Engineer,2,Bachelor,France,Media,Small (50-200),Hybrid,8,212,Midjourney,1,1.3,16,Experimenting,4.3,66,33,3.7,Medium,Low
EMP0625,Prompt Engineer,6,Bachelor,France,Automotive,Large (1000-5000),Hybrid,24,192,Perplexity,5,2.5,7,Experimenting,0.9,58,29,4.9,Medium,Low
EMP0626,AI Researcher,12,PhD,Singapore,Gaming,Small (50-200),Fully Remote,35,106,Notion AI,2,1.8,14,Optimizing,7.3,50,31,3.6,Low,Low
EMP0627,DevOps Engineer,5,PhD,Netherlands,Media,Startup (<50),On-site,33,94,Claude,1,0.7,37,Integrating,3.4,65,43,3.4,Medium,Low
EMP0628,AI Researcher,2,Bootcamp,Singapore,Media,Small (50-200),Hybrid,22,135,Midjourney,1,7.3,50,Optimizing,7.9,37,61,3.5,Medium,Medium
EMP0629,Data Analyst,16,Master,Brazil,Healthtech,Startup (<50),On-site,7,206,Perplexity,1,0.6,63,AI-First,1.6,52,58,3.4,Medium,Medium
EMP0630,Frontend Engineer,5,Bachelor,Canada,E-commerce,Small (50-200),On-site,17,104,ChatGPT,6,6.0,56,Experimenting,5.4,54,52,2.6,High,High
EMP0631,Data Analyst,15,Bachelor,Canada,Fintech,Mid (200-1000),Fully Remote,36,114,Claude,7,1.6,10,Optimizing,5.1,66,36,3.7,Medium,Low
EMP0632,AI Researcher,12,Bachelor,France,Automotive,Enterprise (5000+),Fully Remote,48,169,ChatGPT,4,7.3,6,Integrating,1.0,63,43,4.3,Low,Low
EMP0633,AI Ethics Officer,4,Bachelor,Germany,Healthtech,Mid (200-1000),Hybrid,21,236,ChatGPT,2,7.2,33,Experimenting,3.6,60,50,3.3,Medium,Medium
EMP0634,AI Ethics Officer,15,PhD,Brazil,Cybersecurity,Mid (200-1000),Fully Remote,43,159,Perplexity,6,5.4,44,Optimizing,0.8,72,51,4.0,Medium,Low
EMP0635,Data Analyst,11,Bootcamp,Canada,Cybersecurity,Enterprise (5000+),On-site,42,125,Perplexity,6,5.5,65,Optimizing,4.6,59,58,3.8,Low,Low
EMP0636,AI Ethics Officer,16,Self-taught,UK,EdTech,Enterprise (5000+),Hybrid,12,101,Gemini,4,0.5,72,Integrating,8.4,56,54,2.7,Medium,Medium
EMP0637,AI Researcher,6,Master,France,Gaming,Large (1000-5000),On-site,33,213,Cursor,1,7.9,72,AI-First,2.7,57,64,2.7,High,High
EMP0638,Data Scientist,14,Bachelor,Singapore,Gaming,Large (1000-5000),Fully Remote,15,244,Midjourney,7,7.1,33,Integrating,7.6,72,63,3.2,Low,Medium
EMP0639,Data Analyst,18,Bootcamp,Netherlands,SaaS,Mid (200-1000),Fully Remote,25,151,Midjourney,4,7.2,66,AI-First,1.8,44,50,2.6,Low,Medium
EMP0640,Prompt Engineer,12,Self-taught,Singapore,Fintech,Mid (200-1000),Hybrid,45,198,Midjourney,4,5.4,64,Integrating,6.7,61,68,2.6,Low,Medium
EMP0641,Prompt Engineer,11,Bootcamp,India,Media,Startup (<50),Fully Remote,40,202,Midjourney,6,3.1,45,Experimenting,9.2,58,46,3.7,Medium,Low
EMP0642,ML Engineer,13,PhD,Germany,Automotive,Startup (<50),Hybrid,44,165,Perplexity,2,7.2,69,Integrating,3.2,54,63,2.6,High,High
EMP0643,Cloud Architect,11,Self-taught,Canada,Fintech,Large (1000-5000),On-site,32,212,Claude,3,2.7,68,Experimenting,9.0,52,55,3.5,Medium,Low
EMP0644,Frontend Engineer,16,Bootcamp,Australia,EdTech,Large (1000-5000),Hybrid,18,116,GitHub Copilot,7,4.7,67,Integrating,5.1,56,65,2.5,Low,Medium
EMP0645,AI Ethics Officer,15,PhD,USA,SaaS,Startup (<50),Hybrid,26,221,ChatGPT,4,1.2,52,Optimizing,3.2,47,40,3.4,Medium,Low
EMP0646,AI Ethics Officer,15,Bootcamp,Germany,Healthtech,Startup (<50),Fully Remote,10,238,Cursor,7,7.4,24,Integrating,9.0,62,46,3.8,Medium,Low
EMP0647,Cloud Architect,4,Bootcamp,France,Fintech,Small (50-200),Fully Remote,23,236,Notion AI,4,1.6,41,Experimenting,0.3,61,49,4.1,Medium,Low
EMP0648,Software Engineer,11,Self-taught,Canada,Healthtech,Small (50-200),On-site,46,161,Cursor,1,2.2,68,Integrating,0.3,45,41,3.3,Low,Low
EMP0649,Product Manager,19,PhD,Netherlands,Cybersecurity,Startup (<50),On-site,49,196,GitHub Copilot,7,4.7,9,Experimenting,6.0,75,41,3.0,Medium,Low
EMP0650,Data Analyst,15,Bachelor,Canada,Automotive,Small (50-200),Hybrid,36,239,Notion AI,1,6.2,38,Optimizing,8.0,76,47,3.4,Medium,Low
EMP0651,Backend Engineer,4,Master,USA,EdTech,Enterprise (5000+),On-site,38,47,Notion AI,6,5.1,43,Optimizing,7.5,66,45,3.7,Low,Medium
EMP0652,AI Ethics Officer,13,Self-taught,Netherlands,Media,Large (1000-5000),Hybrid,18,93,GitHub Copilot,1,2.2,71,AI-First,0.8,51,42,3.2,Medium,Low
EMP0653,Frontend Engineer,19,PhD,Singapore,Automotive,Large (1000-5000),Fully Remote,29,174,Notion AI,7,0.5,66,Experimenting,9.5,54,56,4.0,High,Medium
EMP0654,ML Engineer,2,Bootcamp,Netherlands,E-commerce,Startup (<50),Fully Remote,2,122,GitHub Copilot,5,6.2,28,Integrating,7.0,63,52,3.2,Low,Medium
EMP0655,Prompt Engineer,14,PhD,Germany,Gaming,Mid (200-1000),On-site,10,142,Perplexity,7,7.9,7,Integrating,9.5,78,42,3.2,High,Medium
EMP0656,AI Ethics Officer,4,Master,Singapore,EdTech,Startup (<50),Fully Remote,14,190,Claude,4,6.6,75,AI-First,3.3,77,64,3.8,Low,Low
EMP0657,ML Engineer,16,Master,Canada,Fintech,Small (50-200),Hybrid,48,139,GitHub Copilot,1,4.0,71,Optimizing,6.9,65,50,4.0,Medium,Low
EMP0658,AI Researcher,14,Bachelor,France,Automotive,Mid (200-1000),Hybrid,33,71,Notion AI,2,7.3,54,Experimenting,8.6,62,56,2.8,Low,Medium
EMP0659,AI Researcher,15,Bachelor,Brazil,Consulting,Small (50-200),Hybrid,29,101,Notion AI,5,3.6,33,Integrating,3.8,64,45,4.0,Low,Low
EMP0660,Product Manager,3,Master,France,Gaming,Enterprise (5000+),Hybrid,32,212,Claude,6,4.4,78,Optimizing,9.6,51,62,2.6,Medium,Medium
EMP0661,Data Scientist,8,Self-taught,Canada,Gaming,Small (50-200),Fully Remote,9,235,Perplexity,3,4.1,36,Optimizing,2.6,55,52,3.7,Medium,Low
EMP0662,Backend Engineer,16,Self-taught,USA,Consulting,Enterprise (5000+),Fully Remote,9,69,Gemini,4,3.9,43,AI-First,3.2,55,36,4.7,High,Low
EMP0663,Software Engineer,10,Bootcamp,Brazil,SaaS,Enterprise (5000+),Hybrid,35,145,Notion AI,4,6.3,13,Experimenting,9.2,57,49,2.8,Medium,Medium
EMP0664,Product Manager,4,Bachelor,Canada,SaaS,Small (50-200),Hybrid,24,78,Notion AI,2,4.5,18,AI-First,9.7,46,30,3.7,Medium,Low
EMP0665,DevOps Engineer,18,Bootcamp,Australia,Consulting,Small (50-200),Hybrid,11,172,Gemini,3,2.9,72,Experimenting,2.9,63,60,2.7,High,High
EMP0666,Software Engineer,2,Bachelor,Germany,E-commerce,Enterprise (5000+),Hybrid,38,234,Cursor,3,2.4,68,AI-First,1.4,53,53,3.4,Medium,Low
EMP0667,Data Analyst,17,Master,Australia,Cybersecurity,Mid (200-1000),Fully Remote,49,61,Gemini,6,0.8,24,AI-First,7.6,58,47,3.7,Low,Low
EMP0668,Frontend Engineer,13,Self-taught,Singapore,Consulting,Enterprise (5000+),On-site,26,195,Claude,6,4.9,32,Optimizing,9.3,54,44,3.5,Low,Low
EMP0669,DevOps Engineer,4,Self-taught,India,Cybersecurity,Large (1000-5000),Hybrid,34,189,Claude,5,2.2,18,Optimizing,6.0,62,46,2.6,Medium,Medium
EMP0670,DevOps Engineer,11,Master,Canada,Automotive,Enterprise (5000+),Fully Remote,46,167,ChatGPT,4,1.6,48,Experimenting,6.3,72,38,3.1,Medium,Low
EMP0671,Product Manager,7,Bootcamp,UK,E-commerce,Mid (200-1000),Hybrid,5,68,Notion AI,1,5.4,43,Experimenting,7.6,51,54,2.8,Low,Low
EMP0672,Cloud Architect,12,Bootcamp,UK,EdTech,Large (1000-5000),On-site,8,210,GitHub Copilot,6,5.6,32,Experimenting,1.5,64,34,4.1,Low,Low
EMP0673,Data Scientist,10,PhD,Netherlands,Cybersecurity,Startup (<50),On-site,34,81,Midjourney,2,6.1,68,Experimenting,9.7,73,69,2.0,Low,Medium
EMP0674,Cloud Architect,7,Bachelor,France,Gaming,Startup (<50),Fully Remote,3,99,Midjourney,2,4.3,36,Integrating,3.6,66,63,2.4,Medium,Medium
EMP0675,Product Manager,13,Bootcamp,France,Automotive,Mid (200-1000),Hybrid,49,158,GitHub Copilot,2,7.2,13,Experimenting,6.3,59,42,3.0,Low,Low
EMP0676,Data Analyst,7,Master,France,Gaming,Enterprise (5000+),Fully Remote,47,116,Midjourney,7,7.5,32,AI-First,4.7,69,55,3.3,Low,Low
EMP0677,Prompt Engineer,17,Bootcamp,Australia,E-commerce,Small (50-200),Fully Remote,33,238,Midjourney,6,6.6,21,Integrating,4.7,55,53,3.8,Medium,Low
EMP0678,AI Ethics Officer,10,Self-taught,Germany,Cybersecurity,Mid (200-1000),Hybrid,6,241,Perplexity,6,5.3,59,Optimizing,7.0,54,45,3.6,High,Medium
EMP0679,AI Ethics Officer,10,Bachelor,Canada,Healthtech,Large (1000-5000),Hybrid,47,235,Midjourney,2,2.8,14,Optimizing,9.9,55,33,4.9,Low,Low
EMP0680,Data Scientist,4,PhD,USA,E-commerce,Large (1000-5000),Hybrid,18,226,Cursor,6,7.9,10,Integrating,6.6,63,42,3.7,Medium,Low
EMP0681,Data Analyst,4,Bachelor,Netherlands,E-commerce,Startup (<50),Fully Remote,13,135,Notion AI,7,2.6,52,Experimenting,7.9,55,70,2.6,Low,Medium
EMP0682,Data Scientist,7,Self-taught,Singapore,Healthtech,Large (1000-5000),Fully Remote,13,125,Notion AI,1,2.0,79,Integrating,0.3,59,66,2.4,High,High
EMP0683,ML Engineer,1,Self-taught,Brazil,Automotive,Mid (200-1000),Hybrid,36,151,Notion AI,1,3.8,71,Optimizing,8.1,49,57,3.2,Low,Medium
EMP0684,Cloud Architect,12,Self-taught,Singapore,Cybersecurity,Large (1000-5000),Fully Remote,22,123,Claude,5,0.9,45,Integrating,3.0,71,51,2.9,High,Medium
EMP0685,AI Ethics Officer,13,Self-taught,Canada,Cybersecurity,Mid (200-1000),Fully Remote,22,45,Claude,4,7.8,64,Integrating,1.3,57,66,2.3,High,High
EMP0686,DevOps Engineer,10,Master,India,Gaming,Small (50-200),Fully Remote,3,112,Claude,1,4.9,46,Optimizing,1.1,50,58,2.6,High,High
EMP0687,Cloud Architect,15,PhD,France,E-commerce,Startup (<50),Hybrid,22,195,GitHub Copilot,5,4.7,75,Experimenting,6.8,50,53,3.1,Low,Medium
